id,name_of_interviewer,district,female,age_40_and_above,farmer_laborer,health_yes_some_diff_2,health_yes_a_lot_3,caste_BC,caste_NGTJ,caste_Dal,caste_Other,are_main_problems_addressed,biggest_prob,satisfied_with_gov,top_thing_gov,information_about_gov_support,a_Top_need_info,satisfied_with_ngos,a_Top_need_NGOs,is_support_fair,a_Top_reason_not_fair,prepared_for_winter,have_been_heard,relief_effort_progress,a_Top_problem_women
723099,Arjun Prasad Paudel,Rasuwa,0,1,0,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,4.0,,4.0,,2.0,1.0,5.0,
723100,Namin prajapati,Bhaktapur,0,1,0,0,0,1,0,0,0,3.0,healthcare,4.0,,3.0,news_about_government_decision,4.0,,3.0,only_if_damage,4.0,5.0,3.0,
723101,Dhamendra Dahal,Makwanpur,0,0,1,0,0,0,1,0,0,1.0,short_term_she,1.0,housing_inspec,1.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,1.0,2.0,2.0,
723104,Maheswor Subedi,Dhading,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,4.0,,,,4.0,,4.0,,2.0,
723105,Laksmi B.K,Sindhuli,1,1,1,0,0,0,1,0,0,1.0,short_term_she,2.0,cash_for_work,1.0,how_to_register_for_access_sup,1.0,housing_inspec,1.0,based_on_caste,1.0,1.0,1.0,child_protecti
723110,Arjun Prasad Paudel,Rasuwa,0,0,1,0,0,1,0,0,0,1.0,financial_support,4.0,,1.0,news_about_government_decision,4.0,,4.0,,2.0,1.0,4.0,
723111,Dhamendra Dahal,Makwanpur,0,1,1,0,0,0,1,0,0,1.0,short_term_she,1.0,other,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_polit,1.0,2.0,2.0,
723113,Bidur Acharya,Sindhupalchowk,0,0,0,0,0,0,1,0,0,3.0,long_term_shelter__housing,3.0,other,4.0,,2.0,other,4.0,,2.0,3.0,4.0,
723114,Maheswor Subedi,Dhading,0,0,1,0,0,1,0,0,0,3.0,long_term_shelter__housing,2.0,housing_inspec,4.0,,4.0,,4.0,,4.0,,2.0,
723118,Dhamendra Dahal,Makwanpur,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,1.0,housing_inspec,1.0,based_on_polit,1.0,2.0,1.0,
723119,Arjun Prasad Paudel,Rasuwa,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,4.0,,1.0,news_about_government_decision,4.0,,4.0,,2.0,1.0,4.0,
723134,Lakshmi B.K,Sindhuli,0,1,0,0,0,0,1,0,0,1.0,short_term_she,1.0,cash_for_work,1.0,news_about_government_decision,1.0,housing_inspec,1.0,first_come__fi,1.0,1.0,1.0,
723148,Bhimraj Gurung,Gorkha,0,0,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,3.0,cash_for_work,4.0,,4.0,,4.0,,2.0,3.0,3.0,
723149,Arjun Prasad Paudel,Rasuwa,1,1,1,0,0,0,1,0,0,5.0,,4.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723152,Bidur Acharya,Sindhupalchowk,1,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,other,2.0,news_about_government_decision,3.0,other,4.0,,2.0,2.0,3.0,livelihoods
723155,Dhamendra Dahal,Makwanpur,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,housing_inspec,1.0,how_to_register_for_access_sup,1.0,housing_inspec,1.0,based_on_polit,2.0,1.0,1.0,long_term_shelter__housing
723156,Maheswor Subedi,Dhading,1,0,0,0,0,1,0,0,0,2.0,clean_water,4.0,,5.0,,4.0,,4.0,,4.0,,2.0,
723163,Arjun Parsad Paudel,Rasuwa,1,1,0,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723165,Umesh Thapa,Bhaktapur,1,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,3.0,how_to_get_shelter_materials,4.0,,2.0,first_come__fi,1.0,2.0,1.0,
723169,Maheswor Subedi,Dhading,0,1,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,housing_inspec,4.0,,,,,,4.0,,,
723172,Dhamendra Dahal,Makwanpur,0,1,1,0,0,1,0,0,0,1.0,financial_support,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_polit,1.0,2.0,1.0,
723173,Bidur Acharya,Sindhupalchowk,1,1,1,1,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,1.0,news_about_government_decision,4.0,,3.0,based_on_dista,,2.0,3.0,long_term_shelter__housing
723185,Arjun Prasad Paudel,Rasuwa,1,1,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,short_term_shelter__tent_shelt
723186,Dhamendra Dahal,Makwanpur,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_polit,1.0,1.0,2.0,
723188,Umesh thapa,Bhaktapur,1,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,5.0,,4.0,,2.0,first_come__fi,3.0,2.0,1.0,
723189,Bhimraj Gurung,Gorkha,0,1,1,0,0,0,1,0,0,3.0,long_term_shelter__housing,3.0,food_aid,3.0,how_to_get_shelter_materials,1.0,cash_for_work,4.0,,4.0,3.0,4.0,
723190,Arjun Prasad pauel,Rasuwa,0,1,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723191,Maheswor Subedi,Dhading,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,5.0,,2.0,building_mater,5.0,,4.0,,2.0,
723194,Bidur Acharya,Sindhupalchowk,1,0,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,other,1.0,how_to_get_shelter_materials,2.0,other,2.0,based_on_polit,2.0,2.0,2.0,maternal_neona
723220,Bidur Acharya,Sindhupalchowk,0,0,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,other,1.0,news_about_government_decision,4.0,,4.0,,3.0,2.0,3.0,
723221,Santosh Gurung,Rasuwa,0,1,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723222,Maheswor Subedi,Dhading,0,1,1,0,0,0,1,0,0,2.0,seeds_and_fertilizers,4.0,,4.0,,,,4.0,,4.0,,2.0,
723224,Dhamendra Dahal,Makwanpur,0,1,0,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,2.0,building_mater,1.0,based_on_polit,1.0,1.0,1.0,
723225,SAntosh Gurung,Rasuwa,0,1,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723226,Prakash Magarati,Sindhuli,0,1,1,0,0,1,0,0,0,4.0,,4.0,,4.0,,4.0,,4.0,,1.0,4.0,1.0,
723227,Bidur Acharya,Sindhupalchowk,1,0,1,1,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,3.0,other,4.0,,2.0,other,2.0,3.0,3.0,maternal_neona
723229,Maheswor Subedi,Dhading,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,4.0,,5.0,,,,5.0,,4.0,,2.0,
723231,SAntosh Gurung,Rasuwa,0,0,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723232,Umesh thapa,Bhaktapur,0,0,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,4.0,,4.0,,5.0,,3.0,first_come__fi,3.0,2.0,1.0,
723242,Bhimraj Gurung,Gorkha,1,0,1,1,0,0,1,0,0,3.0,long_term_shelter__housing,3.0,housing_inspec,4.0,,3.0,building_mater,4.0,,3.0,3.0,4.0,child_protecti
723244,Dhamendra Dahal,Makwanpur,1,1,1,0,0,0,1,0,0,1.0,financial_support,1.0,cash_for_work,1.0,how_to_register_for_access_sup,1.0,cash_for_work,,,1.0,1.0,2.0,financial_support
723245,Bidur Acharya,Sindhupalchowk,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,3.0,cash_for_work,2.0,news_about_government_decision,4.0,,2.0,other,1.0,2.0,3.0,
723246,Santosh Gurung,Rasuwa,1,1,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723248,Prakash Magarati,Sindhuli,1,0,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,4.0,,4.0,,4.0,,4.0,,1.0,1.0,1.0,long_term_shelter__housing
723249,Namin prajapati,Bhaktapur,0,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,3.0,how_to_register_for_access_sup,2.0,cash_for_work,3.0,first_come__fi,2.0,3.0,1.0,
723250,Maheswor Subedi,Dhading,0,0,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,4.0,,5.0,,4.0,,5.0,,4.0,,2.0,
723251,Santosh Gurung,Rasuwa,1,0,1,0,0,0,1,0,0,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,4.0,5.0,long_term_shelter__housing
723253,Dhamendra Dahal,Makwanpur,1,1,1,0,0,0,1,0,0,1.0,financial_support,1.0,cash_for_work,1.0,how_to_register_for_access_sup,1.0,cash_for_work,,,1.0,1.0,2.0,financial_support
723263,Santosh Gurung,Rasuwa,0,1,1,0,0,0,1,0,0,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723265,Bidur Acharya,Sindhupalchowk,0,1,1,0,0,0,0,1,0,3.0,long_term_shelter__housing,2.0,cash_for_work,2.0,how_to_get_shelter_materials,2.0,other,4.0,,2.0,2.0,3.0,
723269,Prakash Magarati,Sindhuli,1,0,1,0,0,1,0,0,0,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,4.0,long_term_shelter__housing
723274,Bidur Acharya,Sindhupalchowk,0,1,0,1,0,0,0,1,0,2.0,long_term_shelter__housing,2.0,other,3.0,how_to_get_shelter_materials,3.0,other,4.0,,2.0,3.0,4.0,
723275,Dhamendra Dahal,Makwanpur,0,1,0,0,0,0,1,0,0,1.0,short_term_she,1.0,housing_inspec,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_polit,1.0,1.0,,
723276,Maheswor Subedi,Dhading,1,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,4.0,,,,1.0,first_come__fi,4.0,,2.0,long_term_shelter__housing
723277,Santosh Tamang,Rasuwa,0,1,1,0,0,0,1,0,0,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723278,Umesh thapa,Bhaktapur,1,0,0,0,0,0,1,0,0,4.0,,2.0,building_mater,3.0,how_to_register_for_access_sup,3.0,building_mater,2.0,first_come__fi,2.0,2.0,1.0,
723279,Bhimraj Gurung,Gorkha,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,3.0,housing_inspec,4.0,,4.0,,4.0,,3.0,2.0,4.0,short_term_shelter__tent_shelt
723283,Santosh Gurung,Rasuwa,1,1,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723284,Bidur Acharya,Sindhupalchowk,1,0,1,1,0,0,0,1,0,2.0,long_term_shelter__housing,2.0,other,2.0,news_about_government_decision,4.0,,4.0,,2.0,2.0,3.0,
723287,Prakash Magarati,Sindhuli,1,0,1,1,0,0,0,1,0,2.0,long_term_shelter__housing,5.0,,4.0,,5.0,,1.0,based_on_polit,1.0,1.0,,long_term_shelter__housing
723292,Maheswor Subedi,Dhading,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,4.0,,,,4.0,,4.0,,2.0,
723293,Santosh Gurung,Rasuwa,0,1,1,0,0,0,1,0,0,4.0,,4.0,,5.0,,5.0,,5.0,,4.0,4.0,5.0,
723294,Dhamendra  Dahal,Makwanpur,0,0,0,0,0,0,1,0,0,2.0,housing_inspections,2.0,housing_inspec,2.0,news_about_government_decision,1.0,housing_inspec,1.0,based_on_polit,1.0,2.0,3.0,
723298,Umesh thapa,Bhaktapur,0,0,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,4.0,,2.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,5.0,1.0,1.0,
723306,Bidur Acharya,Sindhupalchowk,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,other,2.0,news_about_government_decision,5.0,,4.0,,1.0,2.0,3.0,
723307,Bidur Acharya,Sindhupalchowk,1,0,1,1,0,0,0,1,0,1.0,long_term_shelter__housing,3.0,cash_for_work,1.0,how_to_get_shelter_materials,4.0,,3.0,based_on_polit,2.0,2.0,3.0,maternal_neona
723309,Bidur Acharya,Sindhupalchowk,0,1,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,other,4.0,,3.0,other,3.0,based_on_polit,2.0,3.0,4.0,
723310,Maheswor Subedi,Dhading,0,1,0,0,0,0,1,0,0,2.0,clean_water,4.0,,4.0,,4.0,,5.0,,5.0,,2.0,
723312,Bhimrai gurung,Gorkha,1,0,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,3.0,cash_for_work,4.0,,3.0,cash_for_work,3.0,based_on_dista,3.0,3.0,1.0,long_term_shelter__housing
723313,Goma Khatri,Sindhupalchowk,0,0,0,0,1,1,0,0,0,1.0,livelihoods,1.0,building_mater,5.0,,5.0,,4.0,,1.0,1.0,1.0,
723314,Prakash Magarati,Sindhuli,1,0,1,0,0,0,0,1,0,1.0,long_term_shelter__housing,3.0,building_mater,4.0,,1.0,building_mater,5.0,,5.0,1.0,4.0,long_term_shelter__housing
723315,Dhamendra Dahal,Makwanpur,0,0,0,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,2.0,based_on_polit,1.0,2.0,2.0,
723318,Muna Tamang,Rasuwa,0,0,1,1,0,0,1,0,0,3.0,healthcare,,,1.0,news_about_government_decision,,,4.0,,1.0,,1.0,
723319,Bhimraj Gurung,Gorkha,0,1,0,1,0,0,1,0,0,1.0,long_term_shelter__housing,4.0,,4.0,,1.0,building_mater,4.0,,3.0,,4.0,
723321,Bidur Acharya,Sindhupalchowk,0,1,0,0,0,1,0,0,0,3.0,long_term_shelter__housing,2.0,other,4.0,,4.0,,4.0,,2.0,3.0,4.0,
723322,Namin prajapati,Bhaktapur,0,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_register_for_access_sup,2.0,building_mater,4.0,,2.0,2.0,1.0,
723324,Maheswor Subedi,Dhading,0,1,0,1,0,0,1,0,0,3.0,long_term_shelter__housing,2.0,housing_inspec,5.0,,4.0,,5.0,,4.0,,2.0,
723325,sarita sapkato,Kavrepalanchok,0,1,1,1,0,0,1,0,0,2.0,financial_support,3.0,building_mater,2.0,news_about_government_decision,4.0,,2.0,based_on_caste,1.0,1.0,4.0,
723327,Muna Tamang,Rasuwa,0,0,1,0,0,0,1,0,0,2.0,financial_support,,,2.0,news_about_government_decision,,,,,1.0,2.0,,
723328,Prakash Magarati,Sindhuli,1,1,1,0,0,1,0,0,0,5.0,,4.0,,4.0,,4.0,,5.0,,1.0,5.0,5.0,long_term_shelter__housing
723329,Dhamendra Dahal,Makwanpur,0,1,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,1.0,news_about_government_decision,2.0,building_mater,1.0,other,1.0,2.0,,
723330,Bidur Acharya,Sindhupalchowk,1,1,1,0,0,1,0,0,0,3.0,long_term_shelter__housing,3.0,cash_for_work,3.0,news_about_government_decision,3.0,other,4.0,,2.0,3.0,4.0,livelihoods
723332,Namin prajapati,Bhaktapur,0,0,0,0,0,1,0,0,0,4.0,,2.0,cash_for_work,2.0,how_to_register_for_access_sup,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,1.0,
723337,Muna Tamnag,Rasuwa,1,1,0,0,1,0,1,0,0,5.0,,2.0,building_mater,,,2.0,cash_for_work,,,,3.0,2.0,long_term_shelter__housing
723338,Bidur Acharya,Sindhupalchowk,0,1,1,0,0,1,0,0,0,3.0,long_term_shelter__housing,3.0,other,3.0,news_about_government_decision,3.0,other,3.0,other,2.0,3.0,3.0,
723340,Bhimraj Gurung,Gorkha,1,1,1,0,0,0,1,0,0,3.0,long_term_shelter__housing,3.0,building_mater,3.0,news_about_government_decision,3.0,building_mater,4.0,,3.0,1.0,4.0,child_protecti
723341,sarita sapkota,Kavrepalanchok,0,0,0,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,2.0,building_mater,2.0,first_come__fi,2.0,2.0,1.0,
723342,Goma Khatri,Sindhupalchowk,0,1,0,0,0,1,0,0,0,5.0,,1.0,cash_for_work,2.0,how_to_register_for_access_sup,1.0,food_aid,5.0,,1.0,1.0,1.0,
723343,Maheswor Subedi,Dhading,0,1,1,1,0,0,1,0,0,2.0,clean_water,2.0,building_mater,4.0,,4.0,,5.0,,5.0,,4.0,
723344,Sarita Dahal,Makwanpur,0,0,0,0,0,1,0,0,0,5.0,,3.0,cash_for_work,2.0,how_to_get_shelter_materials,2.0,other,1.0,first_come__fi,1.0,1.0,3.0,
723346,Prakash Magarati,Sindhuli,1,1,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,5.0,,5.0,,5.0,,5.0,,1.0,1.0,4.0,long_term_shelter__housing
723347,Bidur Acharya,Sindhupalchowk,0,0,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,other,4.0,,5.0,,4.0,,2.0,3.0,4.0,
723348,Umesh thapa,Bhaktapur,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,2.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,5.0,2.0,1.0,
723349,Muna Tamang,Rasuwa,1,0,1,1,0,0,1,0,0,2.0,financial_support,,,1.0,news_about_government_decision,,,3.0,because_people,,1.0,,long_term_shelter__housing
723354,sarita sapkota,Kavrepalanchok,1,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,4.0,,1.0,based_on_caste,2.0,1.0,2.0,long_term_shelter__housing
723355,Prakash Magarati,Sindhuli,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,5.0,,4.0,,5.0,,5.0,,4.0,1.0,4.0,
723356,Muna Tamnag,Rasuwa,0,0,0,0,0,0,1,0,0,2.0,financial_support,,,1.0,news_about_government_decision,,,3.0,only_if_damage,,2.0,,
723357,umesh thapa,Bhaktapur,0,1,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,4.0,1.0,1.0,
723358,Bidur Acharya,Sindhupalchowk,0,1,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,other,4.0,,4.0,,4.0,,2.0,2.0,4.0,
723359,Sarita Dahal,Makwanpur,0,1,1,0,0,1,0,0,0,4.0,,,,4.0,,,,2.0,based_on_polit,1.0,1.0,1.0,
723360,Maheswor Subedi,Dhading,0,1,0,0,0,1,0,0,0,4.0,,4.0,,4.0,,4.0,,5.0,,5.0,,2.0,
723361,Bhimraj Gurung,Gorkha,0,0,1,0,0,0,1,0,0,3.0,long_term_shelter__housing,1.0,building_mater,4.0,,3.0,cash_for_work,4.0,,1.0,3.0,4.0,
723362,Prakash Magarati,Sindhuli,0,1,1,1,0,1,0,0,0,4.0,,5.0,,5.0,,5.0,,4.0,,2.0,5.0,1.0,
723363,sarita sapkota,Kavrepalanchok,0,0,1,1,0,1,0,0,0,1.0,livelihoods,1.0,building_mater,2.0,news_about_government_decision,4.0,,1.0,based_on_caste,1.0,,1.0,
723364,Maheswor Subedi,Dhading,0,1,1,1,0,1,0,0,0,4.0,,5.0,,5.0,,2.0,building_mater,5.0,,4.0,,2.0,
723365,Bidur Acharya,Sindhupalchowk,0,1,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,other,4.0,,4.0,,4.0,,2.0,2.0,5.0,
723367,umesh thapa,Bhaktapur,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,4.0,,2.0,first_come__fi,4.0,2.0,2.0,
723369,Dev Bahadur B.K,Rasuwa,0,0,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723371,Prakash Magarati,Sindhuli,1,1,1,0,0,1,0,0,0,1.0,clean_water,5.0,,5.0,,4.0,,4.0,,1.0,4.0,1.0,long_term_shelter__housing
723382,Bhimraj Gurung,Gorkha,1,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_get_shelter_materials,2.0,building_mater,4.0,,1.0,3.0,3.0,short_term_shelter__tent_shelt
723384,sarita sapkota,Kavrepalanchok,1,0,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,2.0,building_mater,2.0,first_come__fi,1.0,1.0,2.0,long_term_shelter__housing
723385,Dev Bahadur B.K,Rasuwa,0,0,1,0,0,0,0,1,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,4.0,5.0,
723387,Maheswor Subedi,Dhading,1,0,1,0,0,1,0,0,0,4.0,,4.0,,5.0,,2.0,building_mater,5.0,,5.0,,2.0,long_term_shelter__housing
723389,Namin prajapati,Bhaktapur,0,1,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,5.0,,1.0,building_mater,1.0,first_come__fi,2.0,1.0,1.0,
723390,Bidur Acharya,Sindhupalchowk,1,0,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_get_shelter_materials,4.0,,5.0,,2.0,2.0,5.0,long_term_shelter__housing
723391,Bidur Acharya,Sindhupalchowk,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,building_mater,2.0,how_to_get_shelter_materials,4.0,,4.0,,1.0,2.0,4.0,
723393,Sarita Dahal,Makwanpur,1,0,0,0,0,0,1,0,0,1.0,healthcare,1.0,building_mater,1.0,how_to_get_shelter_materials,1.0,building_mater,1.0,other,1.0,1.0,1.0,gender_based_v
723394,Bidur Acharya,Sindhupalchowk,0,0,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,4.0,,4.0,,1.0,2.0,5.0,
723395,Dev bahadur B.K,Rasuwa,1,1,1,0,0,0,1,0,0,4.0,,2.0,cash_for_work,5.0,,4.0,,5.0,,4.0,2.0,5.0,financial_support
723396,Goma Khatri,Sindhupalchowk,0,1,1,0,1,0,0,1,0,1.0,long_term_shelter__housing,5.0,,2.0,how_to_register_for_access_sup,4.0,,1.0,based_on_dista,3.0,1.0,1.0,
723397,Maheswor Subedi,Dhading,1,1,1,0,0,1,0,0,0,2.0,clean_water,4.0,,4.0,,,,5.0,,4.0,,2.0,
723398,umesh thapa,Bhaktapur,0,1,0,0,0,1,0,0,0,4.0,,4.0,,5.0,,4.0,,2.0,first_come__fi,4.0,2.0,2.0,
723399,Prakash Magarati,Sindhuli,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,5.0,,2.0,cash_for_work,5.0,,1.0,1.0,1.0,
723400,Sarita Dahal,Makwanpur,1,1,1,0,0,0,1,0,0,1.0,other,1.0,cash_for_work,1.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,1.0,1.0,1.0,sexual_and_reproductive_servic
723401,sarita sapkota,Kavrepalanchok,1,1,1,1,0,1,0,0,0,1.0,toilets_sanitation,2.0,cash_for_work,1.0,how_to_get_shelter_materials,1.0,building_mater,1.0,based_on_polit,1.0,1.0,2.0,toilets_sanitation
723402,Dev bahadur B.K,Rasuwa,0,0,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723403,Bhimraj Gurung,Gorkha,1,0,1,0,0,0,1,0,0,2.0,short_term_she,2.0,building_mater,3.0,news_about_government_decision,3.0,cash_for_work,5.0,,1.0,2.0,3.0,livelihoods
723404,Bishal Adhikari,Gorkha,0,0,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,3.0,news_about_government_decision,3.0,cash_for_work,5.0,,1.0,1.0,3.0,
723405,Bidur Acharya,Sindhupalchowk,0,0,0,0,0,1,0,0,0,1.0,livelihoods,2.0,building_mater,2.0,how_to_get_shelter_materials,4.0,,5.0,,1.0,2.0,5.0,
723406,Dev Bahadur B.K,Rasuwa,0,0,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,4.0,4.0,5.0,
723414,Prakash Magarati,Sindhuli,1,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,5.0,,4.0,,5.0,,4.0,,5.0,4.0,1.0,financial_support
723420,umesh thapa,Bhaktapur,0,1,1,1,0,0,1,0,0,4.0,,2.0,building_mater,2.0,how_to_register_for_access_sup,4.0,,5.0,,1.0,2.0,1.0,
723421,Ram Sharan Adhikari,Dhading,1,1,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,news_about_government_decision,4.0,,4.0,,5.0,2.0,4.0,long_term_shelter__housing
723423,Bidur Acharya,Sindhupalchowk,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,2.0,how_to_get_shelter_materials,4.0,,4.0,,2.0,2.0,4.0,
723425,Dev Bahadur B.K,Rasuwa,0,1,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723426,sarita sapkota,Kavrepalanchok,1,1,1,1,0,1,0,0,0,2.0,seeds_and_fertilizers,2.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,1.0,1.0,2.0,healthcare
723430,Bidur Acharya,Sindhupalchowk,0,0,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,2.0,cash_for_work,2.0,how_to_get_shelter_materials,4.0,,4.0,,1.0,2.0,4.0,
723431,Dev Bahadur B.k,Rasuwa,0,0,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,5.0,
723432,Bhimraj Gurung,Gorkha,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,3.0,building_mater,3.0,how_to_get_shelter_materials,2.0,building_mater,5.0,,1.0,1.0,2.0,
723433,Prakash Magarati,Sindhuli,1,1,1,1,0,1,0,0,0,2.0,long_term_shelter__housing,5.0,,4.0,,2.0,building_mater,5.0,,2.0,3.0,1.0,long_term_shelter__housing
723434,umesh thapa,Bhaktapur,0,1,1,0,0,0,1,0,0,4.0,,2.0,building_mater,2.0,how_to_register_for_access_sup,2.0,building_mater,1.0,first_come__fi,1.0,2.0,1.0,
723435,sarita sapkota,Kavrepalanchok,1,1,1,1,0,1,0,0,0,1.0,clean_water,2.0,building_mater,1.0,news_about_government_decision,2.0,building_mater,4.0,,1.0,2.0,2.0,toilets_sanitation
723438,Bidur Acharya,Sindhupalchowk,1,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,2.0,how_to_get_shelter_materials,4.0,,4.0,,1.0,2.0,4.0,long_term_shelter__housing
723439,Dev Bahadur B.k,Rasuwa,0,0,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,4.0,,5.0,,5.0,5.0,5.0,
723440,Bishal Adhikari,Gorkha,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,4.0,,4.0,,3.0,cash_for_work,5.0,,1.0,3.0,4.0,long_term_shelter__housing
